user_id,category,total_tweets,relevant_tweets,interest_percent,suggested
205935589,animals,99,4,4.0404,no
2147483647,animals,96,7,7.29167,no
1632905438,WOMEN,99,1,1.0101,no
2147483647,WOMEN,100,11,11,yes
606065504,WOMEN,65,2,3.07692,no
422773751,animals,92,6,6.52174,no
2147483647,OLD,99,3,3.0303,no
1488669060,animals,91,1,1.0989,no
2147483647,WOMEN,95,3,3.15789,no
2147483647,WOMEN,99,4,4.0404,no
17208213,animals,83,21,25.3012,yes
25606918,WOMEN,96,4,4.16667,no
527276621,OLD,94,11,11.7021,yes
26887851,OLD,92,13,14.1304,yes
2147483647,WOMEN,100,9,9,no
174413051,OLD,98,14,14.2857,yes
2147483647,WOMEN,100,5,5,no
275793550,animals,498,46,9.23695,no
275793550,OLD,498,13,2.61044,no
1022119604,WOMEN,98,3,3.06122,no
1485746311,OLD,98,10,10.2041,yes
621913592,HEALTH,44,1,2.27273,no
2147483647,OLD,83,1,1.20482,no
1965750367,OLD,76,20,26.3158,yes
2147483647,OLD,100,3,3,no
2147483647,WOMEN,100,7,7,no
147644200,OLD,89,9,10.1124,yes
1566650000,animals,100,7,7,no
610563296,OLD,87,9,10.3448,yes
378385493,animals,50,5,10,yes
2147483647,animals,43,1,2.32558,no
384660238,animals,98,7,7.14286,no
2147483647,CHILD,100,27,27,yes
2147483647,WOMEN,100,5,5,no
2147483647,OLD,100,4,4,no
1405878482,animals,73,1,1.36986,no
205837918,OLD,100,7,7,no
193067453,CHILD,97,6,6.18557,no
2147483647,OLD,49,1,2.04082,no
70741976,HEALTH,99,9,9.09091,yes
474314181,WOMEN,51,7,13.7255,yes
19278480,OLD,97,11,11.3402,yes
1429064076,WOMEN,63,1,1.5873,no
2147483647,animals,100,17,17,yes
114537480,OLD,46,4,8.69565,yes
2147483647,WOMEN,100,12,12,yes
2147483647,OLD,73,4,5.47945,no
21474688,WOMEN,100,2,2,no
251853919,OLD,83,7,8.43373,yes
944125933,WOMEN,72,5,6.94444,no
1448479532,OLD,62,4,6.45161,no
2147483647,OLD,92,10,10.8696,yes
18735243,OLD,100,5,5,no
1062108200,HEALTH,82,3,3.65854,no
72271419,WOMEN,76,9,11.8421,yes
2147483647,animals,200,16,8,no
14792412,OLD,59,5,8.47458,yes
2147483647,WOMEN,97,3,3.09278,no
2147483647,OLD,78,3,3.84615,no
58436040,OLD,76,4,5.26316,no
1120247618,OLD,94,8,8.51064,yes
2147483647,OLD,80,6,7.5,no
49947101,animals,84,9,10.7143,yes
282772759,WOMEN,72,5,6.94444,no
50491692,WOMEN,81,3,3.7037,no
163088255,OLD,99,3,3.0303,no
302984766,OLD,81,8,9.87654,yes
19931198,WOMEN,78,7,8.97436,no
1516325198,WOMEN,78,4,5.12821,no
2147483647,WOMEN,100,5,5,no
2147483647,animals,98,5,5.10204,no
2147483647,OLD,21,1,4.7619,no
1883675562,OLD,100,7,7,no
1700736067,HEALTH,86,5,5.81395,no
2147483647,HEALTH,100,6,6,no
95649904,OLD,100,15,15,yes
183448390,CHILD,99,7,7.07071,no
2147483647,CHILD,85,6,7.05882,no
1427565498,OLD,79,5,6.32911,no
2147483647,WOMEN,83,5,6.0241,no
233815606,animals,90,9,10,yes
1571248184,OLD,100,1,1,no
743372953,WOMEN,90,13,14.4444,yes
2147483647,OLD,58,3,5.17241,no
778381038,OLD,96,8,8.33333,yes
95058313,WOMEN,84,6,7.14286,no
2147483647,OLD,94,13,13.8298,yes
201011348,HEALTH,99,6,6.06061,no
722984454,OLD,94,9,9.57447,yes
45585095,OLD,80,5,6.25,no
2147483647,CHILD,97,6,6.18557,no
2147483647,OLD,100,6,6,no
1068738397,OLD,188,20,10.6383,yes
2147483647,CHILD,93,13,13.9785,yes
2147483647,OLD,100,78,78,yes
952480140,animals,52,4,7.69231,no
228015335,WOMEN,94,8,8.51064,no
303042143,OLD,98,13,13.2653,yes
2147483647,WOMEN,49,1,2.04082,no
1933060243,animals,84,6,7.14286,no
2147483647,WOMEN,43,6,13.9535,yes
394316766,animals,98,2,2.04082,no
352547206,animals,93,15,16.129,yes
56586777,OLD,99,9,9.09091,yes
1528992608,WOMEN,94,5,5.31915,no
2147483647,WOMEN,100,17,17,yes
1022228754,WOMEN,99,4,4.0404,no
48438556,WOMEN,98,10,10.2041,yes
84430599,OLD,100,4,4,no
2147483647,OLD,100,5,5,no
2147483647,OLD,80,5,6.25,no
2147483647,WOMEN,77,2,2.5974,no
2147483647,OLD,100,3,3,no
416562174,WOMEN,88,4,4.54545,no
149991398,OLD,97,6,6.18557,no
36107632,OLD,95,11,11.5789,yes
2147483647,OLD,100,1,1,no
2147483647,WOMEN,98,6,6.12245,no
343215446,HEALTH,100,1,1,no
33913569,WOMEN,99,3,3.0303,no
2147483647,OLD,100,11,11,yes
508961057,animals,99,10,10.101,yes
2147483647,WOMEN,100,3,3,no
18267638,WOMEN,96,5,5.20833,no
130553513,WOMEN,92,16,17.3913,yes
2147483647,animals,500,35,7,no
2147483647,OLD,100,9,9,yes
2147483647,animals,95,11,11.5789,yes
1379657052,OLD,89,14,15.7303,yes
466134180,OLD,96,12,12.5,yes
1056678841,OLD,84,11,13.0952,yes
275481589,WOMEN,98,11,11.2245,yes
2147483647,WOMEN,96,6,6.25,no
134730553,WOMEN,88,2,2.27273,no
1960692726,WOMEN,96,9,9.375,yes
382523468,OLD,69,5,7.24638,no
403490051,OLD,92,9,9.78261,yes
1505693846,WOMEN,99,1,1.0101,no
29108589,animals,96,14,14.5833,yes
2147483647,OLD,99,2,2.0202,no
730216224,OLD,78,21,26.9231,yes
1075299368,WOMEN,89,6,6.74157,no
613842478,OLD,100,4,4,no
1432373952,OLD,99,1,1.0101,no
2147483647,CHILD,83,10,12.0482,yes
1685042425,OLD,100,4,4,no
2147483647,OLD,86,3,3.48837,no
2147483647,WOMEN,69,6,8.69565,no
86827369,OLD,96,5,5.20833,no
52921825,OLD,99,11,11.1111,yes
212711208,OLD,67,5,7.46269,no
430394915,WOMEN,74,6,8.10811,no
1864220288,animals,94,9,9.57447,yes
2147483647,animals,200,14,7,no
946452306,HEALTH,99,2,2.0202,no
24725337,OLD,74,8,10.8108,yes
2147483647,WOMEN,81,4,4.93827,no
2147483647,OLD,89,4,4.49438,no
28357900,WOMEN,61,4,6.55738,no
737376415,OLD,98,9,9.18367,yes
360535720,WOMEN,100,9,9,no
2147483647,OLD,99,7,7.07071,no
17316482,WOMEN,95,7,7.36842,no
85170039,animals,97,10,10.3093,yes
1004554363,WOMEN,99,11,11.1111,yes
382831266,animals,96,2,2.08333,no
18145677,animals,99,7,7.07071,no
2147483647,WOMEN,100,5,5,no
2147483647,animals,89,8,8.98876,no
161461853,animals,94,7,7.44681,no
1296940452,WOMEN,99,4,4.0404,no
52256588,OLD,77,1,1.2987,no
39032403,OLD,100,4,4,no
16590035,OLD,99,9,9.09091,yes
2147483647,OLD,45,2,4.44444,no
1507257524,WOMEN,85,14,16.4706,yes
2147483647,OLD,82,10,12.1951,yes
104255193,WOMEN,74,4,5.40541,no
884276540,OLD,36,4,11.1111,yes
2147483647,OLD,36,4,11.1111,yes
2147483647,HEALTH,81,6,7.40741,yes
2147483647,OLD,99,16,16.1616,yes
43668828,animals,400,36,9,no
43668828,WOMEN,400,48,12,yes
328313098,OLD,41,4,9.7561,yes
2147483647,WOMEN,83,2,2.40964,no
61520394,OLD,38,1,2.63158,no
744194214,OLD,91,11,12.0879,yes
611947912,HEALTH,100,5,5,no
13830612,OLD,27,2,7.40741,no
2147483647,OLD,38,5,13.1579,yes
1528732736,CHILD,94,4,4.25532,no
2147483647,OLD,69,3,4.34783,no
544040666,OLD,65,6,9.23077,yes
550615743,WOMEN,100,9,9,no
219425028,OLD,100,7,7,no
2147483647,OLD,90,9,10,yes
116830599,WOMEN,96,3,3.125,no
2147483647,HEALTH,97,2,2.06186,no
2147483647,WOMEN,94,9,9.57447,yes
304225239,animals,31,2,6.45161,no
16862180,OLD,97,12,12.3711,yes
2147483647,WOMEN,100,151,151,yes
2147483647,OLD,88,7,7.95455,yes
221407652,animals,40,4,10,yes
21826477,OLD,100,12,12,yes
449476968,WOMEN,90,8,8.88889,no
352509006,OLD,100,2,2,no
559413754,WOMEN,85,6,7.05882,no
2147483647,HEALTH,100,5,5,no
2147483647,WOMEN,53,4,7.54717,no
2147483647,OLD,100,9,9,yes
41718388,OLD,84,4,4.7619,no
32537454,WOMEN,79,2,2.53165,no
388781242,CHILD,100,4,4,no
33242007,OLD,100,5,5,no
2147483647,WOMEN,93,8,8.60215,no
16049542,HEALTH,100,2,2,no
2147483647,WOMEN,55,5,9.09091,no
19096369,HEALTH,55,7,12.7273,yes
2147483647,WOMEN,100,5,5,no
2147483647,WOMEN,98,11,11.2245,yes
2147483647,WOMEN,164,16,9.7561,yes
2147483647,animals,33,5,15.1515,yes
6648282,OLD,4,1,25,yes
278298187,OLD,49,3,6.12245,no
39716064,OLD,89,8,8.98876,yes
520529720,OLD,89,8,8.98876,yes
239593987,OLD,91,2,2.1978,no
2147483647,WOMEN,100,4,4,no
279594388,OLD,88,5,5.68182,no
2147483647,OLD,100,1,1,no
52797829,OLD,100,6,6,no
397144289,HEALTH,90,10,11.1111,yes
1535377129,OLD,99,3,3.0303,no
1932088500,WOMEN,71,9,12.6761,yes
1208328744,OLD,90,4,4.44444,no
1735142954,animals,198,19,9.59596,yes
296367001,WOMEN,100,5,5,no
582657001,OLD,194,26,13.4021,yes
37552089,WOMEN,94,5,5.31915,no
2147483647,OLD,99,5,5.05051,no
2147483647,WOMEN,60,7,11.6667,yes
989933610,OLD,100,2,2,no
1932040447,WOMEN,100,9,9,no
52594590,animals,42,3,7.14286,no
2147483647,WOMEN,100,8,8,no
618584664,animals,100,8,8,no
564320994,OLD,22,2,9.09091,yes
33237115,OLD,92,2,2.17391,no
1853760961,WOMEN,98,7,7.14286,no
2147483647,OLD,100,2,2,no
2147483647,WOMEN,93,4,4.30107,no
1897689445,WOMEN,61,5,8.19672,no
77509999,OLD,63,3,4.7619,no
1896346400,animals,97,14,14.433,yes
1020313836,WOMEN,40,4,10,yes
2147483647,OLD,20,1,5,no
2147483647,WOMEN,100,7,7,no
15965847,animals,99,1,1.0101,no
353296118,WOMEN,84,7,8.33333,no
60520083,animals,67,4,5.97015,no
2147483647,WOMEN,98,12,12.2449,yes
2147483647,OLD,98,4,4.08163,no
2147483647,WOMEN,98,8,8.16327,no
32500541,OLD,99,12,12.1212,yes
271023638,OLD,98,8,8.16327,yes
264330242,HEALTH,91,8,8.79121,yes
2147483647,WOMEN,94,9,9.57447,yes
2147483647,WOMEN,96,6,6.25,no
2147483647,OLD,100,9,9,yes
1242363432,OLD,198,26,13.1313,yes
2147483647,OLD,100,1,1,no
2147483647,OLD,100,14,14,yes
48110051,OLD,100,2,2,no
2147483647,WOMEN,45,6,13.3333,yes
2147483647,CHILD,72,11,15.2778,yes
324467993,WOMEN,99,9,9.09091,no
345521578,WOMEN,198,11,5.55556,no
106183442,animals,100,4,4,no
749019253,CHILD,180,9,5,no
749019253,WOMEN,180,10,5.55556,no
2147483647,OLD,92,8,8.69565,yes
2147483647,OLD,99,12,12.1212,yes
344066746,animals,55,5,9.09091,no
961371518,WOMEN,99,11,11.1111,yes
2147483647,WOMEN,91,9,9.89011,yes
2147483647,OLD,95,6,6.31579,no
2147483647,animals,49,4,8.16327,no
420890372,OLD,79,2,2.53165,no
121690401,WOMEN,77,5,6.49351,no
134302187,HEALTH,71,7,9.85915,yes
31697820,WOMEN,92,12,13.0435,yes
1392217831,HEALTH,86,8,9.30233,yes
2147483647,WOMEN,100,22,22,yes
2147483647,WOMEN,98,3,3.06122,no
2147483647,WOMEN,100,3,3,no
2147483647,HEALTH,96,5,5.20833,no
2147483647,WOMEN,100,9,9,no
44303837,OLD,80,5,6.25,no
19243846,OLD,100,10,10,yes
2147483647,WOMEN,65,2,3.07692,no
2147483647,WOMEN,100,5,5,no
15381485,OLD,85,5,5.88235,no
1476801625,CHILD,100,4,4,no
2147483647,OLD,53,4,7.54717,no
1355707064,animals,100,7,7,no
2147483647,WOMEN,81,2,2.46914,no
50901265,OLD,97,5,5.15464,no
1640899454,HEALTH,96,6,6.25,no
2147483647,OLD,91,3,3.2967,no
1201199124,WOMEN,99,4,4.0404,no
2147483647,OLD,96,4,4.16667,no
67073900,WOMEN,87,8,9.1954,yes
231905413,HEALTH,100,2,2,no
34534473,animals,84,9,10.7143,yes
351622160,OLD,57,5,8.77193,yes
487810840,WOMEN,88,6,6.81818,no
2147483647,OLD,34,2,5.88235,no
2147483647,WOMEN,99,5,5.05051,no
183441342,WOMEN,68,8,11.7647,yes
588309206,WOMEN,90,7,7.77778,no
2147483647,WOMEN,100,10,10,yes
454900582,OLD,54,4,7.40741,no
374102346,OLD,87,9,10.3448,yes
2147483647,animals,100,16,16,yes
2147483647,OLD,76,13,17.1053,yes
622593551,OLD,97,5,5.15464,no
604606558,WOMEN,59,3,5.08475,no
2147483647,WOMEN,98,10,10.2041,yes
2147483647,OLD,96,4,4.16667,no
437861981,animals,93,6,6.45161,no
413533828,animals,98,17,17.3469,yes
809832486,WOMEN,98,10,10.2041,yes
2147483647,OLD,97,6,6.18557,no
2147483647,CHILD,100,6,6,no
562437184,OLD,49,6,12.2449,yes
91592782,OLD,100,12,12,yes
1924395420,WOMEN,98,7,7.14286,no
284667812,WOMEN,100,6,6,no
1194984282,animals,98,7,7.14286,no
1633640515,WOMEN,100,4,4,no
874406618,WOMEN,99,13,13.1313,yes
2147483647,CHILD,23,1,4.34783,no
2147483647,OLD,99,13,13.1313,yes
2147483647,WOMEN,86,13,15.1163,yes
2147483647,WOMEN,76,4,5.26316,no
1168304089,CHILD,96,6,6.25,no
2147483647,WOMEN,97,10,10.3093,yes
378703221,animals,76,5,6.57895,no
2147483647,OLD,99,6,6.06061,no
2147483647,animals,99,6,6.06061,no
2147483647,OLD,100,1,1,no
2147483647,WOMEN,76,9,11.8421,yes
279636632,WOMEN,56,4,7.14286,no
137585530,HEALTH,44,1,2.27273,no
92886712,OLD,100,20,20,yes
2147483647,WOMEN,84,5,5.95238,no
553137492,OLD,81,8,9.87654,yes
215791227,animals,98,11,11.2245,yes
2147483647,OLD,100,13,13,yes
2147483647,animals,100,1,1,no
2147483647,OLD,100,7,7,no
222268938,OLD,100,13,13,yes
17004482,OLD,93,6,6.45161,no
1403853925,WOMEN,94,3,3.19149,no
2147483647,OLD,57,6,10.5263,yes
2147483647,WOMEN,100,5,5,no
247669841,WOMEN,97,5,5.15464,no
191560629,OLD,96,7,7.29167,no
2147483647,animals,100,1,1,no
271184973,WOMEN,77,5,6.49351,no
34076530,WOMEN,86,3,3.48837,no
836346872,WOMEN,200,10,5,no
254611333,OLD,100,18,18,yes
2147483647,OLD,100,2,2,no
2147483647,WOMEN,99,16,16.1616,yes
2147483647,animals,78,4,5.12821,no
2147483647,OLD,88,13,14.7727,yes
1686397238,OLD,89,8,8.98876,yes
82606117,OLD,100,5,5,no
2147483647,WOMEN,87,5,5.74713,no
93569708,OLD,84,1,1.19048,no
40683269,animals,100,6,6,no
2147483647,WOMEN,100,10,10,yes
294671603,CHILD,84,4,4.7619,no
2147483647,animals,100,10,10,yes
2147483647,OLD,99,4,4.0404,no
438130954,WOMEN,100,8,8,no
38208912,animals,97,7,7.2165,no
2147483647,WOMEN,66,2,3.0303,no
2147483647,OLD,100,2,2,no
2147483647,WOMEN,85,4,4.70588,no
2147483647,CHILD,98,11,11.2245,yes
356735132,OLD,95,8,8.42105,yes
451744963,animals,294,51,17.3469,yes
2147483647,OLD,74,5,6.75676,no
2147483647,WOMEN,93,1,1.07527,no
2147483647,animals,71,19,26.7606,yes
107809106,WOMEN,95,3,3.15789,no
750649710,OLD,100,5,5,no
1597733887,OLD,100,5,5,no
56198162,OLD,53,1,1.88679,no
271430508,CHILD,78,12,15.3846,yes
2147483647,HEALTH,88,1,1.13636,no
2147483647,OLD,96,2,2.08333,no
190399395,OLD,91,3,3.2967,no
2147483647,WOMEN,7,2,28.5714,yes
2147483647,animals,91,2,2.1978,no
551105725,OLD,94,9,9.57447,yes
2147483647,OLD,99,9,9.09091,yes
2147483647,OLD,85,9,10.5882,yes
2147483647,animals,90,5,5.55556,no
2147483647,OLD,69,12,17.3913,yes
35546808,OLD,100,15,15,yes
2147483647,OLD,94,6,6.38298,no
916177742,OLD,75,19,25.3333,yes
386168099,CHILD,95,10,10.5263,yes
1213787714,WOMEN,89,14,15.7303,yes
935431226,HEALTH,96,8,8.33333,yes
273289759,WOMEN,98,2,2.04082,no
30895956,OLD,97,8,8.24742,yes
2147483647,HEALTH,84,1,1.19048,no
144338832,OLD,87,13,14.9425,yes
327029038,WOMEN,100,12,12,yes
1945578618,OLD,100,4,4,no
2147483647,OLD,99,10,10.101,yes
2147483647,animals,93,6,6.45161,no
459443439,OLD,67,2,2.98507,no
2147483647,OLD,60,1,1.66667,no
334471890,OLD,83,3,3.61446,no
2147483647,OLD,100,8,8,yes
2147483647,HEALTH,100,18,18,yes
2147483647,OLD,83,11,13.253,yes
2147483647,WOMEN,75,6,8,no
2147483647,WOMEN,89,8,8.98876,no
214998879,OLD,91,6,6.59341,no
2147483647,WOMEN,76,7,9.21053,yes
2147483647,WOMEN,100,11,11,yes
2147483647,animals,58,1,1.72414,no
2147483647,OLD,97,7,7.2165,no
2147483647,animals,52,3,5.76923,no
1677654252,animals,97,12,12.3711,yes
2147483647,HEALTH,99,1,1.0101,no
2147483647,WOMEN,80,4,5,no
144573620,animals,95,2,2.10526,no
2147483647,CHILD,100,8,8,no
48203536,OLD,96,2,2.08333,no
1255216362,animals,65,7,10.7692,yes
589883383,OLD,100,4,4,no
2147483647,OLD,200,19,9.5,yes
406761349,OLD,100,8,8,yes
15617858,OLD,81,3,3.7037,no
2147483647,OLD,86,3,3.48837,no
909959414,animals,100,10,10,yes
37497782,WOMEN,99,7,7.07071,no
2147483647,CHILD,40,6,15,yes
2147483647,WOMEN,93,20,21.5054,yes
2147483647,OLD,72,12,16.6667,yes
1140120678,animals,98,11,11.2245,yes
353903096,WOMEN,99,5,5.05051,no
2147483647,WOMEN,75,5,6.66667,no
2147483647,OLD,98,9,9.18367,yes
2147483647,OLD,95,16,16.8421,yes
104975983,WOMEN,99,20,20.202,yes
2147483647,OLD,99,2,2.0202,no
62493973,WOMEN,100,13,13,yes
2147483647,OLD,99,7,7.07071,no
314536920,CHILD,92,7,7.6087,no
1961684689,OLD,100,13,13,yes
1111332001,OLD,97,6,6.18557,no
227109989,WOMEN,80,7,8.75,no
493619207,WOMEN,80,5,6.25,no
103888860,CHILD,99,7,7.07071,no
2147483647,OLD,98,2,2.04082,no
2147483647,WOMEN,100,5,5,no
233252249,WOMEN,77,2,2.5974,no
2147483647,OLD,96,8,8.33333,yes
69298295,HEALTH,92,3,3.26087,no
21762858,WOMEN,85,8,9.41177,yes
9605052,WOMEN,62,4,6.45161,no
66100424,animals,89,5,5.61798,no
2147483647,WOMEN,89,3,3.37079,no
1937770032,OLD,100,2,2,no
2147483647,OLD,98,1,1.02041,no
857136618,OLD,96,6,6.25,no
493435149,OLD,91,2,2.1978,no
349394152,OLD,100,1,1,no
1474011248,CHILD,99,16,16.1616,yes
199216714,animals,152,10,6.57895,no
199216714,WOMEN,152,2,1.31579,no
57589311,OLD,61,4,6.55738,no
2147483647,OLD,90,17,18.8889,yes
2147483647,WOMEN,85,1,1.17647,no
2147483647,WOMEN,43,3,6.97674,no
193726018,WOMEN,81,8,9.87654,yes
2147483647,OLD,100,5,5,no
1452274494,OLD,98,7,7.14286,no
48136482,OLD,76,6,7.89474,yes
2147483647,OLD,76,3,3.94737,no
1325525366,OLD,95,1,1.05263,no
35710698,OLD,25,3,12,yes
50643272,OLD,100,3,3,no
162163608,WOMEN,100,12,12,yes
485772608,HEALTH,100,9,9,yes
466206805,OLD,61,9,14.7541,yes
2147483647,WOMEN,94,1,1.06383,no
2147483647,OLD,100,9,9,yes
2147483647,WOMEN,93,5,5.37634,no
2147483647,WOMEN,96,6,6.25,no
1911270906,OLD,194,6,3.09278,no
2147483647,OLD,100,14,14,yes
1074575960,WOMEN,95,14,14.7368,yes
328717436,animals,95,16,16.8421,yes
45857138,OLD,97,14,14.433,yes
944741598,HEALTH,79,5,6.32911,no
42186286,OLD,85,8,9.41177,yes
335702471,OLD,92,7,7.6087,no
29388282,WOMEN,84,6,7.14286,no
254841122,animals,69,4,5.7971,no
45993770,animals,100,19,19,yes
885927948,WOMEN,63,4,6.34921,no
2147483647,OLD,100,5,5,no
2147483647,OLD,96,9,9.375,yes
121960220,OLD,65,2,3.07692,no
2147483647,WOMEN,92,6,6.52174,no
72354794,OLD,38,2,5.26316,no
2147483647,OLD,98,4,4.08163,no
556874600,OLD,93,4,4.30107,no
76128633,WOMEN,92,9,9.78261,yes
195199153,OLD,100,5,5,no
19711670,WOMEN,97,8,8.24742,no
143569237,OLD,87,8,9.1954,yes
2147483647,OLD,20,2,10,yes
1567808376,OLD,100,7,7,no
2147483647,WOMEN,69,4,5.7971,no
2147483647,WOMEN,88,5,5.68182,no
474339103,OLD,100,12,12,yes
104142045,OLD,100,11,11,yes
348465769,OLD,93,5,5.37634,no
128729959,WOMEN,99,6,6.06061,no
16564324,OLD,99,7,7.07071,no
2147483647,animals,43,4,9.30233,no
2147483647,WOMEN,87,9,10.3448,yes
249078933,animals,35,2,5.71429,no
370302102,OLD,100,2,2,no
2147483647,animals,86,2,2.32558,no
2147483647,animals,54,14,25.9259,yes
2147483647,OLD,71,12,16.9014,yes
49021147,OLD,89,4,4.49438,no
1726006819,CHILD,93,3,3.22581,no
2147483647,OLD,90,4,4.44444,no
288332713,WOMEN,100,14,14,yes
29790506,animals,85,12,14.1176,yes
2147483647,OLD,78,6,7.69231,no
2147483647,OLD,100,26,26,yes
33639280,OLD,77,3,3.8961,no
2147483647,animals,186,9,4.83871,no
2147483647,OLD,186,9,4.83871,no
366182451,OLD,62,2,3.22581,no
2147483647,HEALTH,71,2,2.8169,no
869189395,OLD,69,2,2.89855,no
2147483647,WOMEN,86,6,6.97674,no
2147483647,OLD,98,3,3.06122,no
2147483647,OLD,100,6,6,no
263409415,OLD,100,11,11,yes
1624335685,OLD,93,6,6.45161,no
1129530978,OLD,99,3,3.0303,no
192263,HEALTH,83,10,12.0482,yes
625303780,OLD,68,15,22.0588,yes
2147483647,WOMEN,96,7,7.29167,no
203056083,WOMEN,94,9,9.57447,yes
548110158,OLD,100,6,6,no
38768945,WOMEN,89,7,7.86517,no
2147483647,OLD,100,3,3,no
25506205,WOMEN,98,18,18.3673,yes
24700540,OLD,97,2,2.06186,no
344523036,WOMEN,76,8,10.5263,yes
53478535,OLD,50,3,6,no
2147483647,OLD,99,6,6.06061,no
2147483647,OLD,100,5,5,no
17630932,animals,99,5,5.05051,no
1123690939,animals,82,14,17.0732,yes
1352501647,OLD,25,3,12,yes
417747833,OLD,69,3,4.34783,no
2147483647,OLD,99,10,10.101,yes
2147483647,animals,50,6,12,yes
2147483647,WOMEN,85,3,3.52941,no
2147483647,animals,79,9,11.3924,yes
291870523,WOMEN,65,10,15.3846,yes
26065077,animals,90,4,4.44444,no
251018023,WOMEN,98,4,4.08163,no
2147483647,OLD,100,6,6,no
165357027,WOMEN,100,3,3,no
1385225760,animals,189,11,5.82011,no
1385225760,OLD,189,9,4.7619,no
97608239,OLD,94,10,10.6383,yes
385897935,animals,100,9,9,no
336268486,OLD,86,6,6.97674,no
213418387,HEALTH,76,7,9.21053,yes
1650739908,OLD,90,9,10,yes
2147483647,OLD,53,3,5.66038,no
2147483647,OLD,93,8,8.60215,yes
181409640,OLD,97,10,10.3093,yes
27745433,OLD,97,2,2.06186,no
631110251,OLD,66,2,3.0303,no
315427641,OLD,69,8,11.5942,yes
17740486,OLD,36,3,8.33333,yes
2147483647,WOMEN,90,7,7.77778,no
2147483647,OLD,100,2,2,no
2147483647,OLD,100,4,4,no
2147483647,animals,98,8,8.16327,no
1664972647,OLD,100,8,8,yes
2147483647,OLD,97,29,29.8969,yes
2147483647,WOMEN,71,11,15.493,yes
820596079,animals,98,11,11.2245,yes
2147483647,OLD,100,4,4,no
2147483647,OLD,43,3,6.97674,no
2147483647,CHILD,95,2,2.10526,no
2147483647,WOMEN,96,3,3.125,no
290618027,WOMEN,73,1,1.36986,no
473230298,OLD,100,8,8,yes
39665374,WOMEN,87,5,5.74713,no
297443753,OLD,100,6,6,no
32751320,OLD,85,1,1.17647,no
244343476,OLD,84,2,2.38095,no
2147483647,HEALTH,66,5,7.57576,yes
2147483647,WOMEN,12,1,8.33333,no
465486659,OLD,100,6,6,no
442376987,OLD,86,4,4.65116,no
24477356,WOMEN,84,4,4.7619,no
2147483647,animals,99,13,13.1313,yes
21302800,OLD,57,4,7.01754,no
447586293,animals,93,22,23.6559,yes
2147483647,CHILD,68,4,5.88235,no
215436133,WOMEN,100,7,7,no
2147483647,animals,93,5,5.37634,no
24387693,WOMEN,97,16,16.4948,yes
2147483647,WOMEN,99,12,12.1212,yes
2147483647,OLD,100,4,4,no
18418810,WOMEN,71,8,11.2676,yes
2147483647,WOMEN,96,4,4.16667,no
2147483647,WOMEN,96,1,1.04167,no
1170895171,HEALTH,98,10,10.2041,yes
2147483647,WOMEN,100,5,5,no
525748119,OLD,93,6,6.45161,no
38130127,animals,100,6,6,no
39679255,OLD,84,9,10.7143,yes
80895456,OLD,94,14,14.8936,yes
35004191,OLD,200,20,10,yes
410829758,animals,93,2,2.15054,no
15907344,OLD,84,2,2.38095,no
1931052678,OLD,100,6,6,no
2147483647,animals,84,2,2.38095,no
39290198,HEALTH,93,3,3.22581,no
189877078,OLD,90,3,3.33333,no
2147483647,HEALTH,84,9,10.7143,yes
2147483647,CHILD,83,8,9.63855,yes
632392229,WOMEN,73,7,9.58904,yes
26873143,OLD,100,9,9,yes
490347589,OLD,99,8,8.08081,yes
261498304,OLD,95,9,9.47368,yes
2147483647,animals,100,7,7,no
2147483647,HEALTH,90,5,5.55556,no
180845526,OLD,98,10,10.2041,yes
22824940,OLD,100,2,2,no
21221744,HEALTH,100,3,3,no
20831558,HEALTH,100,3,3,no
21967892,HEALTH,100,4,4,no
22761567,HEALTH,100,1,1,no
25286492,HEALTH,100,2,2,no
21681745,OLD,100,1,1,no
21713119,HEALTH,100,3,3,no
38082876,OLD,100,1,1,no
29146248,HEALTH,100,2,2,no
21568228,HEALTH,100,1,1,no
57695979,HEALTH,100,2,2,no
22150437,OLD,100,1,1,no
57542593,HEALTH,100,1,1,no
57543217,HEALTH,100,1,1,no
57558947,HEALTH,100,1,1,no
29141825,HEALTH,100,2,2,no
29145923,HEALTH,95,2,2.10526,no
57569648,HEALTH,100,1,1,no
21484206,HEALTH,100,3,3,no
57569765,HEALTH,100,1,1,no
2147483647,OLD,89,9,10.1124,yes
2147483647,animals,73,3,4.10959,no
2147483647,OLD,40,1,2.5,no
148004218,animals,83,14,16.8675,yes
1242076909,HEALTH,100,14,14,yes
280652901,HEALTH,100,6,6,no
1030573130,animals,79,3,3.79747,no
2147483647,OLD,100,12,12,yes
286790414,OLD,99,5,5.05051,no
2147483647,WOMEN,84,5,5.95238,no
275074283,HEALTH,100,2,2,no
2147483647,OLD,33,6,18.1818,yes
1390997918,OLD,90,1,1.11111,no
22060294,OLD,96,2,2.08333,no
2147483647,OLD,100,6,6,no
27496229,animals,76,2,2.63158,no
2147483647,HEALTH,97,4,4.12371,no
295878174,HEALTH,96,6,6.25,no
136866342,OLD,97,6,6.18557,no
554400244,WOMEN,98,11,11.2245,yes
2147483647,animals,56,10,17.8571,yes
171929737,WOMEN,89,14,15.7303,yes
2147483647,HEALTH,100,5,5,no
2147483647,OLD,100,3,3,no
2147483647,WOMEN,100,9,9,no
